author,category,comment_count,country,date,img_title,title,url
'PeterDoggers',Chess Politics,12,'Netherlands',2018-07-19 03:14,Malcolm Pein is part of Georgios Makropoulos presidential ticket. | Photo: Maria Emelianova/Chess.com.,"Malcolm Pein: FIDE Deputy President 2018, President 2022?",https://www.chess.com/news/view/malcolm-pein-fide-deputy-president-2018-president-2022
'PeterDoggers',Chess Event Coverage,44,'Netherlands',2018-06-07 05:43,Anand resigns his game vs Caruana. | Photo: Maria Emelianova/Chess.com.,"Caruana, Nakamura Win In Norway Chess Round 8",https://www.chess.com/news/view/caruana-nakamura-win-in-norway-chess-round-8
'PeterDoggers',Chess Event Coverage,147,'Netherlands',2018-06-09 06:05,"Anand joined Aronian, Carlsen and So in first place today. | Photo: Maria Emelianova/Chess.com.",Norway Chess: Anand Wins; Mamedyarov Admits Pre-Arranged Draws,https://www.chess.com/news/view/norway-chess-anand-wins-mamedyarov-admits-pre-arranged-draws
'TarjeiJS',Chess.com News,347,'Norway',2018-06-11 15:06,The game in which Stein Tholo Bjørnsen was caught. | Photo: Reidar Helliesen,Visually Impaired Player Gets Lifetime Ban For Cheating,https://www.chess.com/news/view/life-time-ban-visually-impaired-player-for-cheating
'PeterDoggers',Chess Event Coverage,165,'Netherlands',2018-11-19 01:57,Wesley So resigns the game and makes Fabiano Caruana the winner. | Photo: Maria Emelianova/Chess.com.,Caruana Wins Altibox Norway Chess 2018,https://www.chess.com/news/view/caruana-wins-norway-chess
'MikeKlein',Chess Event Coverage,18,'United States',2018-01-30 06:17,GMs Hikaru Nakamura and David Howell lead in Gibraltar. | Photo: Sophie Triay/Gibraltar Chess.,Can Howell Be James Bond At Gibraltar Chess?,https://www.chess.com/news/view/can-howell-be-james-bond-at-gibraltar-chess
'MikeKlein',Chess Event Coverage,12,'United States',2018-02-01 02:36,GM Richard Rapport scored an important victory of GM David Howell. | Photo: John Saunders/Gibraltar Chess.,5 For Fighting: Handful Of GMs Tied Entering Last Round Of Gibraltar Chess,https://www.chess.com/news/view/five-for-fighting-handful-of-gms-tied-going-into-final-round-of-tradewise-gibraltar
'SamCopeland',Chess.com News,10,'United States',2018-06-09 07:46,"386 titled players competed in June's Titled Tuesday! | Photos Maria Emelianova, Chess.com","Iranians Darini, Hejazipour Win IoM Trips In Titled Tuesday",https://www.chess.com/news/view/iranians-darini-hejazipour-win-iom-trips-in-titled-tuesday-3288
'SamCopeland',Chess.com News,7,'United States',2018-02-20 09:42,Carlsen and Caruana have perfect scores after round three.,"Carlsen, Caruana Perfect PRO Chess Players After Round 3",https://www.chess.com/news/view/carlsen-caruana-only-perfect-pro-chess-players-after-week-3-5925
'MikeKlein',Chess Event Coverage,61,'United States',2018-02-02 14:29,"Pia Cramling, Tradewise CEO James Humphreys, and Levon Aronian at the prize giving. | Photo: Maria Emelianova/Chess.com.",Aronian Wins Gibraltar Chess In Playoff,https://www.chess.com/news/view/aronian-wins-gibraltar-chess-in-playoff
'SamCopeland',Chess.com News,34,'United States',2018-02-08 09:24,World Champion Magnus Carlsen tried streaming for the first time during PRO Chess League Super Sunday.,Magnus Carlsen Streams PRO Chess Super Sunday,https://www.chess.com/news/view/magnus-carlsen-streams-pro-chess-super-sunday-5261
'PeterDoggers',Chess Event Coverage,43,'Netherlands',2018-01-30 14:43,Magnus Carlsen tops the list of Grand Chess Tour invitees. | Photo: Maria Emelianova/Chess.com.,"2018 Grand Chess Tour Invitees, Dates Announced",https://www.chess.com/news/view/invitees-dates-2018-grand-chess-tour-announced
'Marignon',Chess Event Coverage,11,'Russia',2018-06-10 20:56,Poikovsky loves chess and the players return the love. | Photo: Vasily Papin/PapinChess.,Dmitry Jakovenko Wins Poikovsky,https://www.chess.com/news/view/dmitry-jakovenko-wins-poikovsky
'Pete',Chess.com News,59,'United States',2018-02-16 11:47,The main event of the Crazyhouse Championship is set for Feb. 22.,"$2,000 Crazyhouse Championship Returns On Chess.com",https://www.chess.com/news/view/2-000-crazyhouse-championship-returns-on-chess-com-3674
'PeterDoggers',Chess Event Coverage,82,'Netherlands',2018-02-09 12:30,Nakamura vs Carlsen in chess960. | Portraits designed by pnkt.no.,Chess.com To Cover Carlsen-Nakamura Match,https://www.chess.com/news/view/chess-com-to-cover-carlsen-nakamura-match
'SamCopeland',Chess.com News,14,'United States',2018-02-20 09:56,The PRO Chess League was full of upsets.,Liang Defeats Caruana In Thrilling Day Of PRO Chess Upsets,https://www.chess.com/news/view/liang-defeats-caruana-in-thrilling-day-of-pro-chess-upsets-2439
'PeterDoggers',Chess Event Coverage,45,'Netherlands',2018-02-12 00:48,Nakamura resigns game 4 in the match against Carlsen. | Photo: Maria Emelianova/Chess.com.,Fischer Random Chess Day 2: Nakamura Blunders Queen,https://www.chess.com/news/view/fischer-random-carlsen-lead-as-nakamura-blunders-queen
'PeterDoggers',Chess Event Coverage,108,'Netherlands',2018-02-13 05:19,Carlsen flags while trying to win RB-vs-R. | Photo: Maria Emelianova/Chess.com.,"Carlsen Wins, Then Flags vs Nakamura In Fischer Random Day 4",https://www.chess.com/news/view/fischer-random-chess-day-4-carlsen-wins-then-flags
'PeterDoggers',Chess Event Coverage,78,'Netherlands',2018-02-15 01:31,"Hikaru Nakamura, Dag Alveng and Jøran Aulin-Jansson, Lisbeth Hammer.",Carlsen Wins Fischer Random Chess Championship,https://www.chess.com/news/view/carlsen-beats-nakamura-14-10-in-fischer-random-chess
'PeterDoggers',Chess Event Coverage,24,'Netherlands',2018-02-12 10:51,A large crowd preferred the match over a typical Norwegian Sunday in the snow. | Photo: Maria Emelianova/Chess.com.,Carlsen vs Nakamura: 'Black Sunday' Delivers Exciting Fischer Random Chess,https://www.chess.com/news/view/black-sunday-delivers-exciting-fischer-random-chess
'SamCopeland',Chess.com News,21,'United States',2018-02-17 13:52,Anand scored 3.5/4 this round of the PRO Chess League.,Anand Leads High-Scoring Indian Contingent In PRO Chess Round 6,https://www.chess.com/news/view/anand-leads-high-scoring-indian-contingent-in-pro-chess-round-6
'PeterDoggers',Chess Event Coverage,54,'Netherlands',2018-02-12 01:00,Game 2 of the Nakamura-Carlsen match starts. | Photo: Maria Emelianova/Chess.com.,Nakamura-Carlsen Fischer Random Chess Tied After Day 1,https://www.chess.com/news/view/nakamura-carlsen-fischer-random-tied-after-day-1
'PeterDoggers',Chess Politics,90,'Netherlands',2018-04-11 02:28,UBS is closing FIDE's account.,Swiss Bank To Close FIDE Account Over Ilyumzhinov,https://www.chess.com/news/view/swiss-bank-to-close-fide-account-over-ilyumzhinov
'PeterDoggers',Chess Event Coverage,44,'Netherlands',2018-02-20 00:51,Magnus Carlsen will be back at the chessboard on March 31. | Photo: Maria Emelianova/Chess.com.,Carlsen Tops Grenke Chess Classic Field,https://www.chess.com/news/view/carlsen-tops-grenke-field
'MikeKlein',Misc,31,'United States',2018-02-20 13:27,All-time chart for Chesscoin. | Image: Coinmarketcap.com.,Urschel Talks Retirement; CryptoCurrency 'Chesscoin' Anyone?,https://www.chess.com/news/view/urschel-talks-retirement-crypto-currency-chesscoin-anyone
'SamCopeland',Chess.com News,22,'United States',2018-02-27 12:41,Jann Lee wins his second Chess.com Crazyhouse Championship.,"Tan Wins Crazyhouse Championship, Escapes Mate-In-1",https://www.chess.com/news/view/tan-wins-crazyhouse-championship-escapes-mate-in-1
'SamCopeland',Chess.com News,24,'United States',2018-03-01 17:09,Super Saturday shattered PRO Chess League viewership records.,"Caruana Perfect, Carlsen Nearly So In Record-Smashing PRO Super Saturday",https://www.chess.com/news/view/caruana-perfect-carlsen-nearly-so-in-record-breaking-super-saturday-smashing-8119
'News',Chess.com News,32,'International',2018-03-29 17:08,The PRO Chess League finals will be live from San Francisco.,PRO Chess League Finals Set For San Francisco,https://www.chess.com/news/view/pro-chess-league-finals-set-for-san-francisco
'PeterDoggers',Chess Event Coverage,109,'Netherlands',2018-02-24 09:56,Candidates' Tournament pairings.,FIDE Publishes Candidates' Tournament Pairings,https://www.chess.com/news/view/fide-publishes-pairings-candidates-tournament
'MikeKlein',Chess Event Coverage,19,'United States',2018-03-29 00:44,Topic.com does a deep dive on chess streaming while channeling a classic 1980s music video.,In Other News: Sweet 16 Edition,https://www.chess.com/news/view/in-other-news-sweet-16-edition-7600
'PeterDoggers',Chess Event Coverage,331,'Netherlands',2019-02-11 01:52,"Agon's Ilya Merenzon, Fabiano Caruana, and FIDE's D.V. Sundar. | Photo: Maria Emelianova/Chess.com.",Caruana Wins FIDE Candidates' Tournament 2018,https://www.chess.com/news/view/breaking-caruana-wins-fide-candidates-tournament
'PeterDoggers',Chess Event Coverage,12,'Netherlands',2018-03-30 10:30,"Karjakin and Kramnik will play blitz on Saturday in Nice, France. | Photos: Maria Emelianova/Chess.com.","Karjakin, Kramnik To Participate In Charity Blitz",https://www.chess.com/news/view/karjakin-kramnik-to-participate-in-charity-blitz
'PeterDoggers',Chess Event Coverage,89,'Netherlands',2018-03-31 01:26,"Fabiano Caruana, interviewed by Chess.com a day after winning the Candidates' Tournament.",Caruana: 'I Think My Chances Are About 50-50',https://www.chess.com/news/view/caruana-i-think-my-chances-are-about-50-50
'PeterDoggers',Chess Event Coverage,49,'Netherlands',2018-04-01 00:32,It was Caruana-Carlsen in round 1 of the Grenke tournament. | Photo: Eric van Reem/Grenke Chess Classic.,Caruana Holds Vs Carlsen As Grenke Chess Classic Takes Off,https://www.chess.com/news/view/caruana-holds-vs-carlsen-as-grenke-chess-classic-takes-off
'PeterDoggers',Chess Event Coverage,23,'Netherlands',2018-04-02 10:00,The podium during round two. | Photo: Eric van Reem/Grenke Chess Classic.,4 Winners In Grenke Chess Classic's Round 2; Vitiugov Still Perfect,https://www.chess.com/news/view/four-winners-in-grenke-chess-classics-round-2-vitiugov-still-perfect
'SamCopeland',Chess.com News,11,'United States',2018-04-05 01:58,"Congratulations to GMs Gata Kamsky, Samuel Sevian, and Zaven Andriasyan on topping 265 players in Titled Tuesday.","Kamsky, Sevian, Andriasyan Win Giant Titled Tuesday Crash Tournament",https://www.chess.com/news/view/kamsky-sevian-andriasyan-win-giant-titled-tuesday-crash-tournament-2169
'MikeKlein',Chess Event Coverage,15,'United States',2018-04-05 01:56,GM Fabiano Caruana had fewer pawns but more initiative against GM Arkadij Naiditsch. | Photo: Georgios Souleidis/Grenke Chess Classic.,"Caruana Wins, Now 3-Way Tie Atop Grenke",https://www.chess.com/news/view/caruana-wins-now-3-way-tie-atop-grenke-5768
'PeterDoggers',Chess Event Coverage,72,'Netherlands',2018-04-02 15:53,A big crowd in Karlsruhe welcoming the stars. | Photo: Eric van Reem/Grenke Chess Classic.,13-Year-Old Keymer Wins Grenke Open Ahead Of 49 GMs,https://www.chess.com/news/view/grenke-mvl-joins-vitiugov-keymer-13-stuns-with-8-9-in-open
'PeterDoggers',Chess Event Coverage,21,'Netherlands',2018-03-29 23:53,Ivan Saric is the new European champion. | Photo: Maria Emelianova/Chess.com.,Ivan Saric Wins European Championship,https://www.chess.com/news/view/ivan-saric-wins-european-championship
'SamCopeland',Chess Event Coverage,36,'United States',2018-04-06 02:14,"In mutual time trouble, Meier missed a brilliant win. | Photo: Eric van Reem/Grenke Chess Classic.",Meier Misses Opportunity vs Carlsen In Grenke,https://www.chess.com/news/view/meier-misses-glorious-opportunity-vs-carlsen-in-grenke-8361
'PeterDoggers',Chess Event Coverage,39,'Netherlands',2018-04-07 13:28,Anand didn't play well today and lost to Bluebaum. | Photo: Eric van Reem/Grenke Chess Classic.,Anand Goes Down In Grenke Chess Round 6,https://www.chess.com/news/view/bluebaum-upsets-anand-in-round-6-grenke-chess-classic
'PeterDoggers',Chess Event Coverage,29,'Netherlands',2018-04-03 09:08,Karjakin and Kramnik playing blitz with amateurs. | Photos: Maria Emelianova/Chess.com.,"Karjakin, Kramnik At Charity Event: Reflections On The Candidates",https://www.chess.com/news/view/karjakin-kramnik-at-charity-event-reflections-on-the-candidates
'PeterDoggers',Chess Event Coverage,20,'Netherlands',2018-04-09 10:37,It wasn't the most exciting day of chess in Baden-Baden. | Photo: Maria Emelianova/Chess.com.,5 Draws Bring Caruana Closer To Grenke Title,https://www.chess.com/news/view/five-draws-brings-caruana-closer-to-grenke-title
'PeterDoggers',Chess Event Coverage,91,'Netherlands',2018-04-10 08:27,Carlsen congratulates Caruana at the end of the closing ceremony. | Maria Emelianova/Chess.com.,Caruana Wins Grenke Chess Classic,https://www.chess.com/news/view/caruana-also-wins-grenke-chess-classic
'PeterDoggers',Chess Event Coverage,24,'Netherlands',2018-04-07 16:07,Fabiano Caruana is the sole leader at Grenke. | Photo: Maria Emelianova/Chess.com.,Caruana Takes Sole Lead At Grenke Chess Classic,https://www.chess.com/news/view/caruana-takes-sole-lead-at-grenke-chess-classic
'MikeKlein',Chess Event Coverage,22,'United States',2018-07-11 03:48,"Armenia Eagles, PRO Chess League Champions. | Photo: Mike Klein/Chess.com.",Armenia Eagles Win PRO Chess League In Triple Overtime,https://www.chess.com/news/view/armenia-eagles-win-pro-chess-league-in-triple-overtime
'MikeKlein',Chess Event Coverage,36,'United States',2018-04-28 10:22,"It's not VR, it's reality. WIMs Annie Wang and Jennifer Yu celebrate real wins with virtual chess. | Photo: Mike Klein/Chess.com.","Shankland, Wang Are Surprise Leaders At U.S. Championships",https://www.chess.com/news/view/shankland-wrests-back-sole-lead-paikidze-cant-catch-wang-at-u-s-championships
'PeterDoggers',Chess Event Coverage,71,'Netherlands',2018-04-27 23:16,The father of the late Vugar Gashimov making the first move in Giri-Carlsen. | Photo: Shamkir Chess.,"Carlsen, Ding To Play For Shamkir Chess Title",https://www.chess.com/news/view/carlsen-ding-to-play-for-shamkir-chess-title
'PeterDoggers',Chess Event Coverage,101,'Netherlands',2018-04-28 14:11,Carlsen holding the trophy after the closing ceremony. | Photo: Shamkir Chess.,Carlsen Wins Shamkir Chess After Quick Draw With Ding,https://www.chess.com/news/view/carlsen-wins-shamkir-chess-after-quick-draw-with-ding
'MikeKlein',Chess Event Coverage,113,'United States',2018-04-30 05:57,GM Sam Shankland celebrates just after winning the 2018 U.S. Championship. | Photo: Mike Klein/Chess.com.,Shankland Wins U.S. Championship; Women Go To Playoff,https://www.chess.com/news/view/shankland-wins-u-s-championship-women-go-to-playoff
'News',Chess.com News,19,'International',2018-06-14 18:24,"Arena Kings has a new format, increased prizes, and a new Streamers Championship.",Announcing The Arena Kings Streamers Championship,https://www.chess.com/news/view/announcing-the-arena-kings-streamers-championship
'MikeKlein',Chess Event Coverage,123,'United States',2018-05-01 05:41,IM Nazi Paikidze stops the clock and claims victory. | Photo: Mike Klein/Chess.com.,Paikidze Wins U.S. Women's Championship In Armageddon,https://www.chess.com/news/view/paikidze-takes-u-s-womens-championship-in-armageddon
'MikeKlein',Chess Event Coverage,41,'United States',2018-04-29 06:10,"""Shhh!! Don't jinx me."" | Photo: Mike Klein/Chess.com.",U.S. Championships Go 'Back To The Future' In Round 10,https://www.chess.com/news/view/u-s-championships-go-back-to-the-future-in-round-10
'PeterDoggers',Chess Event Coverage,16,'Netherlands',2018-05-02 10:09,"Maxime Vachier-Lagrave and Levon Aronian, top boards for Baden-Baden this weekend. | Photo: Maria Emelianova/Chess.com.",German Chess League Bundesliga Headed To Playoff,https://www.chess.com/news/view/bundesliga-baden-baden-solingen-go-to-playoff
'MikeKlein',Misc,48,'United States',2018-05-05 08:12,"The annual ""Battle of the Sexes"" in Gibraltar. | Photo: Mike Klein/Chess.com.",In Other News: Do Women Play Better Than Their Rating Against Men?,https://www.chess.com/news/view/in-other-news-do-women-play-better-than-their-rating-against-men
'PeterDoggers',Chess Event Coverage,41,'Netherlands',2018-05-04 10:49,Ju Wenjen leads the women's world championship.,Ju Wenjun Takes Lead In Women's World Championship,https://www.chess.com/news/view/ju-wenjun-takes-lead-in-womens-world-championship
'SamCopeland',Chess.com News,25,'United States',2018-05-03 00:09,GM Tigran Petrosian took down a star-studded Titled Tuesday.,"Petrosian Wins Titled Tuesday Ahead Of Giri, Caruana",https://www.chess.com/news/view/petrosian-wins-titled-tuesday-ahead-of-giri-caruana
